uid,src_ip,dst_ip,predicted_label,actual_label,ts,service,flow_duration,fwd_pkts_tot,bwd_pkts_tot,fwd_data_pkts_tot,bwd_data_pkts_tot,fwd_pkts_per_sec,bwd_pkts_per_sec,flow_pkts_per_sec,down_up_ratio,fwd_header_size_tot,fwd_header_size_min,fwd_header_size_max,bwd_header_size_tot,bwd_header_size_min,bwd_header_size_max,flow_FIN_flag_count,flow_SYN_flag_count,flow_RST_flag_count,fwd_PSH_flag_count,bwd_PSH_flag_count,flow_ACK_flag_count,payload_bytes_per_second,fwd_init_window_size,bwd_init_window_size,fwd_last_window_size,bwd_last_window_size,traffic_direction,attack,attack_type
CMacQj4DXhVhS0Ia91,192.168.100.218,192.168.100.31,1,0,2023-09-08 10:01:51.740973824,,0.000845,1.0,1.0,0.0,0.0,1183.494357,1183.494357,2366.988713,1.0,40.0,40.0,40.0,20.0,20.0,20.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,64896.0,0.0,64896.0,0.0,server->client,0,benign
CZhais4XlTv5fPMvC9,192.168.100.218,192.168.100.31,1,0,2023-09-07 22:17:02.702456064,,0.000785,1.0,1.0,0.0,0.0,1273.703006,1273.703006,2547.406013,1.0,40.0,40.0,40.0,20.0,20.0,20.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,64896.0,0.0,64896.0,0.0,server->client,0,benign
b_CYG9y83oc1wrVUYPTc,192.168.100.31,192.168.100.218,1,0,2023-07-20 21:12:29.029788928,ssl,0.141486,12.0,12.0,3.0,8.0,84.814087,84.814087,169.628175,1.0,392.0,32.0,40.0,392.0,32.0,40.0,2.0,2.0,0.0,3.0,8.0,23.0,334704.660534,64896.0,64320.0,550.0,502.0,client->server,0,benign
C5Ebql4mjiKgV1Q8Y7,192.168.100.218,192.168.100.99,1,0,2023-09-07 10:37:15.706476032,,0.000324,1.0,1.0,0.0,0.0,3086.316409,3086.316409,6172.632818,1.0,40.0,40.0,40.0,20.0,20.0,20.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,64896.0,0.0,64896.0,0.0,server->client,0,benign
b_CjrlVt297ndYMX3mm2,192.168.100.115,192.168.100.218,1,0,2023-07-21 10:43:06.780201984,ssl,0.258114,11.0,10.0,5.0,5.0,42.616812,38.742556,81.359368,0.909091,360.0,32.0,40.0,328.0,32.0,40.0,2.0,2.0,0.0,5.0,5.0,20.0,18925.738692,64896.0,64320.0,502.0,502.0,client->server,0,benign
b_Cb841L2xtIfvX3sIfi,192.168.100.49,192.168.100.218,1,0,2023-07-05 12:37:28.001432832,http,0.57427,9.0,9.0,4.0,3.0,15.67207,15.67207,31.344141,1.0,296.0,32.0,40.0,296.0,32.0,40.0,2.0,2.0,0.0,4.0,3.0,17.0,14616.817619,64896.0,64320.0,502.0,502.0,client->server,0,benign
CbjVP7rrTpCeJuFq5,192.168.100.218,192.168.100.104,1,0,2023-09-08 15:06:27.358405120,,0.001044999,1.0,1.0,0.0,0.0,956.948209,956.948209,1913.896418,1.0,40.0,40.0,40.0,20.0,20.0,20.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,64896.0,0.0,64896.0,0.0,server->client,0,benign
Chv1d64HpFbdKzmNOh,192.168.100.218,192.168.100.23,1,0,2023-09-06 21:10:28.185758208,,0.00034,1.0,1.0,0.0,0.0,2941.307153,2941.307153,5882.614306,1.0,40.0,40.0,40.0,20.0,20.0,20.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,64896.0,0.0,64896.0,0.0,server->client,0,benign
CxrFOn2buG4glhuG62,192.168.100.218,192.168.100.115,1,0,2023-09-08 02:33:15.402523904,,0.000855,1.0,1.0,0.0,0.0,1169.633017,1169.633017,2339.266035,1.0,40.0,40.0,40.0,20.0,20.0,20.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,64896.0,0.0,64896.0,0.0,server->client,0,benign
CCLqYa417WmlyfVYQe,192.168.100.218,192.168.100.49,1,0,2023-09-07 17:58:15.392500992,,0.000401,1.0,1.0,0.0,0.0,2495.124331,2495.124331,4990.248662,1.0,40.0,40.0,40.0,20.0,20.0,20.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,64896.0,0.0,64896.0,0.0,server->client,0,benign
b_CxasjT1lWJjtUdWiq9,192.168.100.49,130.211.44.5,1,0,2023-07-08 07:40:10.172463872,ssl,3.357665,11.0,11.0,5.0,4.0,3.276086,3.276086,6.552172,1.0,360.0,32.0,40.0,360.0,32.0,40.0,2.0,2.0,0.0,5.0,4.0,21.0,1311.030111,64896.0,65535.0,502.0,280.0,client->internet,0,benign
b_CRAGta4tgrdFcWddmk,192.168.100.115,192.168.100.218,1,0,2023-07-20 23:24:28.090650112,ssl,0.064992999,10.0,9.0,4.0,4.0,153.862949,138.476654,292.339604,0.9,328.0,32.0,40.0,296.0,32.0,40.0,2.0,2.0,0.0,4.0,4.0,18.0,58067.877095,64896.0,64320.0,502.0,502.0,client->server,0,benign
Cxlz3fJuIU4efjzre,192.168.100.218,192.168.100.31,1,0,2023-09-08 10:16:57.718883072,,0.000364,1.0,1.0,0.0,0.0,2746.760969,2746.760969,5493.521938,1.0,40.0,40.0,40.0,20.0,20.0,20.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,64896.0,0.0,64896.0,0.0,server->client,0,benign
C0ffdb21vC1gCDLkuh,192.168.100.218,192.168.100.104,1,0,2023-09-08 15:06:43.903241984,,0.000956,1.0,1.0,0.0,0.0,1046.222,1046.222,2092.444001,1.0,40.0,40.0,40.0,20.0,20.0,20.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,64896.0,0.0,64896.0,0.0,server->client,0,benign
Cri25bhcBcB7mttYl,192.168.100.218,192.168.100.104,1,0,2023-09-09 22:05:49.330296064,,0.000348,1.0,1.0,0.0,0.0,2874.779986,2874.779986,5749.559973,1.0,40.0,40.0,40.0,20.0,20.0,20.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,64896.0,0.0,64896.0,0.0,server->client,0,benign
b_C52Slq2LOioaCaXF2d,192.168.100.104,192.168.100.218,1,0,2023-07-08 06:46:01.484638976,,0.028914,4.0,2.0,0.0,0.0,138.341409,69.170704,207.512113,0.5,136.0,32.0,40.0,72.0,32.0,40.0,2.0,2.0,0.0,0.0,0.0,5.0,0.0,64896.0,64320.0,507.0,503.0,client->server,0,benign
C65Xf61i518fWlwVU6,192.168.100.218,192.168.100.115,1,0,2023-09-07 08:07:27.988132864,,0.000884,1.0,1.0,0.0,0.0,1131.149946,1131.149946,2262.299892,1.0,40.0,40.0,40.0,20.0,20.0,20.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,64896.0,0.0,64896.0,0.0,server->client,0,benign
b_CcZVprRWEyqRYWDN2,192.168.100.31,130.211.44.5,1,0,2023-07-21 04:22:57.779586048,ssl,13.055704,10.0,10.0,4.0,3.0,0.765949,0.765949,1.531897,1.0,328.0,32.0,40.0,328.0,32.0,40.0,2.0,2.0,0.0,4.0,3.0,19.0,255.980071,64896.0,65535.0,502.0,273.0,client->internet,0,benign
b_Cc5nP4lnvuw2GPz3d,192.168.100.23,192.168.100.218,1,0,2023-07-20 08:12:37.509982976,http,0.48894,12.0,12.0,5.0,5.0,24.542889,24.542889,49.085777,1.0,392.0,32.0,40.0,392.0,32.0,40.0,2.0,2.0,0.0,5.0,5.0,23.0,24383.359895,64896.0,64320.0,502.0,502.0,client->server,0,benign
CEVLUx4sPAcCdcohVg,192.168.100.218,192.168.100.104,1,0,2023-09-09 19:10:05.400633088,,0.000864,1.0,1.0,0.0,0.0,1157.688104,1157.688104,2315.376208,1.0,40.0,40.0,40.0,20.0,20.0,20.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,64896.0,0.0,64896.0,0.0,server->client,0,benign
a_CK540C1mOaKweqjCSl,192.168.100.115,185.125.188.58,1,0,2023-09-14 09:16:57.749750016,ssl,5.203468,12.0,11.0,4.0,6.0,2.306154,2.113975,4.420129,0.916667,392.0,32.0,40.0,336.0,20.0,40.0,2.0,2.0,2.0,4.0,6.0,20.0,1246.092009,64896.0,62230.0,502.0,0.0,client->internet,0,benign
b_CxkCO1s7WhXKvhbX6,192.168.100.31,192.168.100.218,1,0,2023-07-20 04:26:32.117620992,http,0.590865,13.0,12.0,5.0,5.0,22.001637,20.309203,42.31084,0.923077,424.0,32.0,40.0,392.0,32.0,40.0,2.0,2.0,0.0,5.0,5.0,24.0,18195.35349,64896.0,64320.0,502.0,502.0,client->server,0,benign
CNove71oxDvno4cn25,192.168.100.218,192.168.100.99,1,0,2023-09-10 06:27:01.357847040,,0.001081,1.0,1.0,0.0,0.0,925.078077,925.078077,1850.156154,1.0,40.0,40.0,40.0,20.0,20.0,20.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,64896.0,0.0,64896.0,0.0,server->client,0,benign
b_CfNqAD4wtaKunpqDP7,192.168.100.99,192.168.100.218,1,0,2023-07-19 23:32:40.037830144,ssl,0.033355,7.0,6.0,3.0,3.0,209.863604,179.883089,389.746692,0.857143,232.0,32.0,40.0,200.0,32.0,40.0,0.0,2.0,1.0,3.0,3.0,12.0,171968.23285,64896.0,64320.0,502.0,502.0,client->server,0,benign
b_CDkIsZVj1j8Xq8iQb,192.168.100.31,104.81.231.107,1,0,2023-07-20 00:52:28.232134144,ssl,14.413904,10.0,12.0,2.0,7.0,0.693775,0.832529,1.526304,1.2,328.0,32.0,40.0,392.0,32.0,40.0,2.0,2.0,0.0,2.0,7.0,21.0,397.116563,64896.0,65160.0,502.0,506.0,client->internet,0,benign
b_CmPPRW3NqxFDHOSTEb,192.168.100.49,192.168.100.218,1,0,2023-07-08 19:04:17.395930880,http,0.532613,9.0,9.0,4.0,3.0,16.897821,16.897821,33.795643,1.0,296.0,32.0,40.0,296.0,32.0,40.0,2.0,2.0,0.0,4.0,3.0,17.0,16924.106884,64896.0,64320.0,502.0,502.0,client->server,0,benign
CHXxeD3dokAQjH5tQe,192.168.100.218,192.168.100.104,1,0,2023-09-09 19:09:32.349821184,,0.000284,1.0,1.0,0.0,0.0,3521.665827,3521.665827,7043.331654,1.0,40.0,40.0,40.0,20.0,20.0,20.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,64896.0,0.0,64896.0,0.0,server->client,0,benign
CGromh3M58bUU9tn1b,192.168.100.218,192.168.100.99,1,0,2023-09-10 06:26:44.066919936,,0.000309,1.0,1.0,0.0,0.0,3236.345679,3236.345679,6472.691358,1.0,40.0,40.0,40.0,20.0,20.0,20.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,64896.0,0.0,64896.0,0.0,server->client,0,benign
b_CKMwS52ZbxjtjAdFM4,192.168.100.23,13.107.246.67,1,0,2023-07-07 22:26:41.119195904,,0.000509,1.0,1.0,0.0,0.0,1964.545199,1964.545199,3929.090398,1.0,20.0,20.0,20.0,32.0,32.0,32.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,501.0,0.0,501.0,client->internet,0,benign
C95g6V2NiqpxvmMpqk,192.168.100.218,192.168.100.31,1,0,2023-09-07 23:08:09.401874944,,0.001845,1.0,1.0,0.0,0.0,542.039804,542.039804,1084.079607,1.0,40.0,40.0,40.0,20.0,20.0,20.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,64896.0,0.0,64896.0,0.0,server->client,0,benign
b_Cx7xL1f2HoojlSJsg,192.168.100.115,192.168.100.218,1,0,2023-07-20 05:37:00.703126016,http,0.119752,10.0,9.0,5.0,5.0,83.505961,75.155365,158.661326,0.9,328.0,32.0,40.0,296.0,32.0,40.0,2.0,2.0,0.0,5.0,5.0,18.0,72023.891247,64896.0,64320.0,502.0,502.0,client->server,0,benign
b_Cgy6K1oHTzHBQ8JDa,192.168.100.115,192.168.100.218,1,0,2023-07-19 12:31:47.169203968,ssl,0.093455,10.0,9.0,4.0,5.0,107.003283,96.302955,203.306238,0.9,328.0,32.0,40.0,296.0,32.0,40.0,2.0,2.0,0.0,4.0,5.0,18.0,53341.136745,64896.0,64320.0,502.0,502.0,client->server,0,benign
CRsqOJ3WbHvi8TkD0i,192.168.100.218,192.168.100.99,1,0,2023-09-10 04:53:58.966978048,,0.000994,1.0,1.0,0.0,0.0,1006.069561,1006.069561,2012.139122,1.0,40.0,40.0,40.0,20.0,20.0,20.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,64896.0,0.0,64896.0,0.0,server->client,0,benign
b_CBgkf73mvTRbgMkzU8,192.168.100.104,192.168.100.218,1,0,2023-07-20 09:39:43.537692160,ssl,0.027193,9.0,8.0,3.0,4.0,330.969585,294.195187,625.164771,0.888889,296.0,32.0,40.0,264.0,32.0,40.0,2.0,2.0,0.0,3.0,4.0,16.0,350680.662347,64896.0,64320.0,502.0,502.0,client->server,0,benign
b_CbYmMlk14wdCTB7ef,192.168.100.49,192.168.100.218,1,0,2023-07-08 13:41:05.501395968,ssl,0.010283,6.0,5.0,2.0,3.0,583.487688,486.23974,1069.727429,0.833333,200.0,32.0,40.0,168.0,32.0,40.0,0.0,2.0,1.0,2.0,3.0,10.0,266167.633851,64896.0,64320.0,502.0,502.0,client->server,0,benign
b_CLnQio28Qqe0eq95e6,192.168.100.115,95.101.149.241,1,0,2023-07-05 23:43:21.190844928,ssl,22.801165,8.0,8.0,2.0,2.0,0.350859,0.350859,0.701719,1.0,276.0,32.0,44.0,264.0,32.0,40.0,3.0,2.0,0.0,2.0,2.0,15.0,33.814062,64896.0,65160.0,506.0,505.0,client->internet,0,benign
CGZthr1by8U0A9MSZ8,192.168.100.218,192.168.100.23,1,0,2023-09-07 06:18:46.440197888,,0.000811,1.0,1.0,0.0,0.0,1232.893592,1232.893592,2465.787184,1.0,40.0,40.0,40.0,20.0,20.0,20.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,64896.0,0.0,64896.0,0.0,server->client,0,benign
b_C6SuTF2HJEeUyGaEa,192.168.100.31,162.19.138.82,1,0,2023-07-07 21:12:32.184210176,ssl,6.458648,13.0,12.0,3.0,8.0,2.012805,1.857974,3.870779,0.923077,436.0,32.0,44.0,392.0,32.0,40.0,2.0,2.0,1.0,3.0,8.0,24.0,994.790246,64896.0,65160.0,502.0,501.0,client->internet,0,benign
CSncop2IujNczV6EL2,192.168.100.218,192.168.100.115,1,0,2023-09-10 03:30:36.792585984,,0.000392,1.0,1.0,0.0,0.0,2551.279805,2551.279805,5102.559611,1.0,40.0,40.0,40.0,20.0,20.0,20.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,64896.0,0.0,64896.0,0.0,server->client,0,benign
b_Ccca4qAHLMpHYH611,192.168.100.104,192.168.100.218,1,0,2023-07-07 21:47:55.600776960,http,1.219355,12.0,13.0,6.0,5.0,9.841268,10.661373,20.502641,1.083333,392.0,32.0,40.0,424.0,32.0,40.0,2.0,2.0,0.0,6.0,5.0,24.0,9974.124795,64896.0,64320.0,502.0,502.0,client->server,0,benign
b_CCivkO2eH3PdHVfyWb,192.168.100.49,192.168.100.218,1,0,2023-07-19 02:50:58.719603968,http,0.481916,11.0,11.0,5.0,4.0,22.825557,22.825557,45.651114,1.0,360.0,32.0,40.0,360.0,32.0,40.0,2.0,2.0,0.0,5.0,4.0,21.0,16953.163694,64896.0,64320.0,502.0,502.0,client->server,0,benign
CmQj762tws6CG8ynX7,192.168.100.218,192.168.100.49,1,0,2023-09-09 21:29:27.392553216,,0.000279,1.0,1.0,0.0,0.0,3584.875214,3584.875214,7169.750427,1.0,40.0,40.0,40.0,20.0,20.0,20.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,64896.0,0.0,64896.0,0.0,server->client,0,benign
CMOyCBAzT8rhc1kFc,192.168.100.218,192.168.100.49,1,0,2023-09-08 06:51:50.768158976,,0.000369,1.0,1.0,0.0,0.0,2709.498708,2709.498708,5418.997416,1.0,40.0,40.0,40.0,20.0,20.0,20.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,64896.0,0.0,64896.0,0.0,server->client,0,benign
b_CiKSbc4kM77ZHNiqw,192.168.100.115,192.168.100.218,1,0,2023-07-20 16:47:06.798288128,http,0.563606,12.0,11.0,5.0,4.0,21.291478,19.517188,40.808666,0.916667,392.0,32.0,40.0,360.0,32.0,40.0,2.0,2.0,0.0,5.0,4.0,22.0,17224.805444,64896.0,64320.0,502.0,502.0,client->server,0,benign
b_CRgWA93YdpyHs3NJyf,192.168.100.23,192.168.100.218,1,0,2023-07-20 16:48:31.613964032,ssl,0.09569,10.0,9.0,4.0,4.0,104.504115,94.053703,198.557818,0.9,328.0,32.0,40.0,296.0,32.0,40.0,2.0,2.0,0.0,4.0,4.0,18.0,38823.27866,64896.0,64320.0,502.0,502.0,client->server,0,benign
b_CMkCut1e33k3Ub33P5,192.168.100.115,95.101.149.103,1,0,2023-07-08 17:41:12.828465920,ssl,27.547783,9.0,8.0,2.0,3.0,0.326705,0.290404,0.61711,0.888889,296.0,32.0,40.0,264.0,32.0,40.0,2.0,2.0,0.0,2.0,3.0,16.0,47.989342,64896.0,65160.0,503.0,505.0,client->internet,0,benign
b_C8brRZ172Pah3ewUyk,192.168.100.104,192.168.100.218,1,0,2023-07-08 18:11:32.455281920,ssl,0.023871,6.0,5.0,2.0,3.0,251.351591,209.459659,460.81125,0.833333,200.0,32.0,40.0,168.0,32.0,40.0,0.0,2.0,1.0,2.0,3.0,10.0,114658.217455,64896.0,64320.0,502.0,502.0,client->server,0,benign
CKXojs0IbyPRgEHq9,192.168.100.218,192.168.100.31,1,0,2023-09-08 04:13:04.165824768,,0.000874,1.0,1.0,0.0,0.0,1144.109111,1144.109111,2288.218221,1.0,40.0,40.0,40.0,20.0,20.0,20.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,64896.0,0.0,64896.0,0.0,server->client,0,benign
b_CGzlxb36oMTcun4Rrb,192.168.100.31,130.211.44.5,1,0,2023-07-07 23:46:27.855685120,ssl,3.563462,11.0,12.0,3.0,6.0,3.086886,3.367512,6.454397,1.090909,360.0,32.0,40.0,392.0,32.0,40.0,2.0,2.0,0.0,3.0,6.0,22.0,3597.344361,64896.0,65535.0,502.0,282.0,client->internet,0,benign
C1tZd11Tw16YSPJYQb,192.168.100.218,192.168.100.99,1,0,2023-09-09 17:00:50.315610880,,0.001132,1.0,1.0,0.0,0.0,883.383319,883.383319,1766.766639,1.0,40.0,40.0,40.0,20.0,20.0,20.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,64896.0,0.0,64896.0,0.0,server->client,0,benign
CmZise2hKjf1jY6ZP8,192.168.100.218,192.168.100.115,1,0,2023-09-08 09:44:35.743933952,,0.00141,1.0,1.0,0.0,0.0,709.216097,709.216097,1418.432195,1.0,40.0,40.0,40.0,20.0,20.0,20.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,64896.0,0.0,64896.0,0.0,server->client,0,benign
b_C2LvyV2eAGmAHkBvic,192.168.100.49,130.211.44.5,1,0,2023-07-07 23:47:20.746150144,ssl,3.261254,11.0,11.0,3.0,5.0,3.372936,3.372936,6.745871,1.0,360.0,32.0,40.0,360.0,32.0,40.0,2.0,2.0,0.0,3.0,5.0,21.0,2876.194186,64896.0,65535.0,502.0,282.0,client->internet,0,benign
b_CjQZgy3yjwE1yKMzjl,192.168.100.49,130.211.44.5,1,0,2023-07-21 00:58:46.006928896,ssl,3.006213,11.0,10.0,3.0,4.0,3.659088,3.326444,6.985533,0.909091,360.0,32.0,40.0,328.0,32.0,40.0,2.0,2.0,0.0,3.0,4.0,20.0,2820.159273,64896.0,65535.0,502.0,271.0,client->internet,0,benign
CGWDPA3vK2KRz8mnN4,192.168.100.218,192.168.100.104,1,0,2023-09-10 04:42:07.963809024,,0.001025,1.0,1.0,0.0,0.0,975.646429,975.646429,1951.292859,1.0,40.0,40.0,40.0,20.0,20.0,20.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,64896.0,0.0,64896.0,0.0,server->client,0,benign
b_Cq0zrc13RsQSVAvYq2,192.168.100.115,192.168.100.218,1,0,2023-07-18 14:23:22.476155904,http,14.250182,12.0,11.0,3.0,7.0,0.842095,0.77192,1.614014,0.916667,392.0,32.0,40.0,360.0,32.0,40.0,2.0,2.0,0.0,3.0,6.0,22.0,3083.890456,64896.0,64320.0,502.0,502.0,client->server,0,benign
b_CxFh5b16wWkHQM9nV5,192.168.100.104,192.168.100.218,1,0,2023-07-08 14:35:50.849821184,http,0.605783,12.0,12.0,5.0,5.0,19.809074,19.809074,39.618148,1.0,392.0,32.0,40.0,392.0,32.0,40.0,2.0,2.0,0.0,5.0,5.0,23.0,18688.210576,64896.0,64320.0,502.0,502.0,client->server,0,benign
b_CfOGj3ilRZOw6qrA5,192.168.100.31,192.168.100.218,1,0,2023-07-08 01:47:21.154315008,,0.004859,4.0,2.0,0.0,0.0,823.219627,411.609814,1234.829441,0.5,136.0,32.0,40.0,72.0,32.0,40.0,2.0,2.0,0.0,0.0,0.0,5.0,0.0,64896.0,64320.0,507.0,503.0,client->server,0,benign
b_CJyGBmjOYA5LLuukg,192.168.100.23,23.206.22.237,1,0,2023-07-08 07:47:01.134952960,ssl,30.339033,7.0,8.0,2.0,3.0,0.230726,0.263687,0.494413,1.142857,232.0,32.0,40.0,264.0,32.0,40.0,2.0,2.0,0.0,2.0,3.0,14.0,26.072024,64896.0,65160.0,506.0,506.0,client->internet,0,benign
b_CkvBQs3hsqqn5ERJ41,192.168.100.115,192.168.100.218,1,0,2023-07-21 14:42:09.072422912,ssl,23.222474,12.0,11.0,4.0,7.0,0.516741,0.473679,0.99042,0.916667,392.0,32.0,40.0,360.0,32.0,40.0,2.0,2.0,0.0,4.0,7.0,22.0,2107.312072,64896.0,64320.0,683.0,502.0,client->server,0,benign
b_C857RP2bfsGIi9wT1d,192.168.100.104,192.168.100.218,1,0,2023-07-05 20:00:59.246289920,http,0.573206,13.0,13.0,6.0,5.0,22.679458,22.679458,45.358915,1.0,424.0,32.0,40.0,424.0,32.0,40.0,2.0,2.0,0.0,6.0,5.0,25.0,20099.233169,64896.0,64320.0,502.0,502.0,client->server,0,benign
CLPQOq3GMy8MNMIDh6,192.168.100.218,192.168.100.115,1,0,2023-09-08 04:58:43.639591936,,0.00042,1.0,1.0,0.0,0.0,2380.422247,2380.422247,4760.844495,1.0,40.0,40.0,40.0,20.0,20.0,20.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,64896.0,0.0,64896.0,0.0,server->client,0,benign
b_CI5PF61vrpO1mncdi5,192.168.100.115,192.168.100.218,1,0,2023-07-06 00:06:38.370484992,ssl,0.023493,7.0,7.0,3.0,4.0,297.960441,297.960441,595.920883,1.0,232.0,32.0,40.0,232.0,32.0,40.0,0.0,2.0,1.0,3.0,4.0,13.0,548970.830125,64896.0,64320.0,502.0,502.0,client->server,0,benign
b_Cs1RmT2ITZpnXS02Ra,192.168.100.115,163.181.56.192,1,0,2023-07-05 23:22:14.942276864,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,client->internet,0,benign
CpTw5Wyp41HIN8Ocl,192.168.100.218,192.168.100.31,1,0,2023-09-08 04:12:30.956748032,,0.761385,5.0,5.0,3.0,0.0,6.56698,6.56698,13.13396,1.0,168.0,32.0,40.0,168.0,32.0,40.0,0.0,2.0,1.0,3.0,0.0,9.0,237.724684,64896.0,64320.0,507.0,502.0,server->client,0,benign
b_C5yx1h4eO1tyF4tpi9,192.168.100.31,192.168.100.218,1,0,2023-07-05 22:27:46.763868928,http,0.458242,12.0,13.0,6.0,5.0,26.18704,28.369293,54.556333,1.083333,392.0,32.0,40.0,424.0,32.0,40.0,2.0,2.0,0.0,6.0,5.0,24.0,28812.290759,64896.0,64320.0,502.0,502.0,client->server,0,benign
b_C2CKi91vS2doGmgOoc,192.168.100.99,23.197.7.132,1,0,2023-07-08 14:43:36.940355072,ssl,0.076131,8.0,7.0,1.0,3.0,105.082213,91.946937,197.02915,0.875,264.0,32.0,40.0,232.0,32.0,40.0,2.0,2.0,0.0,1.0,3.0,14.0,87691.106941,64896.0,65160.0,502.0,506.0,client->internet,0,benign
b_CIRInmQ8y9v19h2Ja,192.168.100.99,192.168.100.218,1,0,2023-07-20 13:22:16.655062016,http,8.212844,11.0,10.0,2.0,7.0,1.339365,1.217605,2.55697,0.909091,360.0,32.0,40.0,328.0,32.0,40.0,2.0,2.0,0.0,2.0,6.0,20.0,4649.424655,64896.0,64320.0,502.0,502.0,client->server,0,benign
b_COSkfd1B0b6ACNUNtj,192.168.100.104,192.168.100.218,1,0,2023-07-05 05:50:25.721480960,http,0.57455,13.0,12.0,5.0,5.0,22.626407,20.885914,43.512321,0.923077,424.0,32.0,40.0,392.0,32.0,40.0,2.0,2.0,0.0,5.0,5.0,24.0,18464.888346,64896.0,64320.0,502.0,502.0,client->server,0,benign
b_CFjCFt4c4vav0Y4Qza,192.168.100.49,192.168.100.218,1,0,2023-07-08 07:27:33.403873024,http,0.102894,7.0,6.0,2.0,2.0,68.031133,58.3124,126.343533,0.857143,232.0,32.0,40.0,200.0,32.0,40.0,2.0,2.0,0.0,2.0,2.0,12.0,21002.182603,64896.0,64320.0,503.0,502.0,client->server,0,benign
b_Cg09ee2M5YNHQ4U0cf,192.168.100.99,192.168.100.218,1,0,2023-07-08 13:54:54.661211136,http,0.450655,10.0,9.0,4.0,3.0,22.189924,19.970932,42.160856,0.9,328.0,32.0,40.0,296.0,32.0,40.0,2.0,2.0,0.0,4.0,3.0,18.0,12692.636738,64896.0,64320.0,502.0,502.0,client->server,0,benign
b_C5sQoD4MThcqBuRphg,192.168.100.99,192.168.100.218,1,0,2023-07-20 04:49:26.084596992,ssl,0.270588,9.0,9.0,4.0,4.0,33.260908,33.260908,66.521816,1.0,296.0,32.0,40.0,296.0,32.0,40.0,2.0,2.0,0.0,4.0,4.0,17.0,26423.943722,64896.0,64320.0,502.0,502.0,client->server,0,benign
b_CjNUON2lC7nwjenO7e,192.168.100.99,192.168.100.218,1,0,2023-07-18 21:07:06.636774144,ssl,24.193815,10.0,9.0,4.0,4.0,0.413329,0.371996,0.785325,0.9,328.0,32.0,40.0,296.0,32.0,40.0,2.0,2.0,0.0,4.0,4.0,18.0,177.896706,64896.0,64320.0,502.0,502.0,client->server,0,benign
b_CZYKpa4bsKs096jOr2,192.168.100.23,192.168.100.218,1,0,2023-07-21 13:51:09.410588928,http,0.341358,9.0,9.0,4.0,3.0,26.365286,26.365286,52.730573,1.0,296.0,32.0,40.0,296.0,32.0,40.0,2.0,2.0,0.0,4.0,3.0,17.0,18947.852447,64896.0,64320.0,502.0,502.0,client->server,0,benign
b_CQXS9c3aBkejdsy9ki,192.168.100.23,192.168.100.218,1,0,2023-07-19 13:14:54.906234112,http,0.570382,12.0,11.0,5.0,4.0,21.038537,19.285325,40.323862,0.916667,392.0,32.0,40.0,360.0,32.0,40.0,2.0,2.0,0.0,5.0,4.0,22.0,14260.621328,64896.0,64320.0,502.0,502.0,client->server,0,benign
b_CANt9SjYWZaOES12b,192.168.100.23,130.211.44.5,1,0,2023-07-05 05:51:27.260654848,ssl,3.723069,11.0,10.0,3.0,4.0,2.954552,2.685956,5.640508,0.909091,360.0,32.0,40.0,328.0,32.0,40.0,2.0,2.0,0.0,3.0,4.0,20.0,2593.827701,64896.0,65535.0,502.0,282.0,client->internet,0,benign
b_CCJwMT19QsfQ95gHN5,192.168.100.49,192.168.100.218,1,0,2023-07-19 12:09:58.872236032,http,0.417294,9.0,8.0,3.0,3.0,21.567527,19.171135,40.738661,0.888889,296.0,32.0,40.0,264.0,32.0,40.0,2.0,2.0,0.0,3.0,3.0,16.0,13316.74949,64896.0,64320.0,502.0,502.0,client->server,0,benign
